tree_dbh,status,health,spc_common,latitude,longitude
18,Alive,Good,yellow,40.78350158,-73.98339847
25,Alive,Good,yellow,40.73808802,-74.00795581
20,Alive,Good,yellow,40.73809163,-74.00734238
2,Alive,Good,yellow,40.71281897,-73.98516845
2,Alive,Good,yellow,40.71291924,-73.98518448
6,Alive,Good,yellow,40.85690531,-73.9350763
7,Alive,Good,yellow,40.85672673,-73.93494733
16,Alive,Good,yellow,40.73809358,-74.00701113
17,Alive,Good,yellow,40.73809304,-74.00710279
10,Alive,Fair,yellow,40.79412606,-73.96859251
13,Alive,Fair,yellow,40.78351746,-73.98317798
10,Alive,Good,yellow,40.84548714,-73.94245827
2,Alive,Fair,yellow,40.73101262,-73.98407639
14,Alive,Good,yellow,40.84557107,-73.9424856
25,Alive,Fair,yellow,40.79319809,-73.95179937
13,Alive,Good,yellow,40.77445642,-73.97986763
3,Alive,Good,yellow,40.84405925,-73.94271015
11,Alive,Good,yellow,40.84500013,-73.94237755
2,Alive,Good,yellow,40.73114286,-73.98438577
21,Alive,Good,yellow,40.77400755,-73.97880336
18,Alive,Good,yellow,40.77393498,-73.9786313
9,Alive,Good,yellow,40.84492354,-73.94240609
18,Alive,Good,yellow,40.7744949,-73.97995888
4,Alive,Good,yellow,40.84359719,-73.94286772
2,Alive,Good,yellow,40.73105958,-73.9838977
19,Alive,Good,yellow,40.77469237,-73.98042709
12,Alive,Good,yellow,40.78419768,-73.98333622
11,Alive,Good,yellow,40.73122225,-73.98428494
9,Alive,Good,yellow,40.78406658,-73.98278691
13,Alive,Good,yellow,40.86715467,-73.92682706
26,Alive,Good,yellow,40.72765006,-73.98191681
41,Alive,Good,yellow,40.77960058,-73.97329959
5,Alive,Good,yellow,40.82443125,-73.94157048
24,Alive,Good,yellow,40.8397873,-73.94023371
9,Alive,Good,yellow,40.78411284,-73.98289603
27,Alive,Good,yellow,40.72538278,-73.98106755
30,Alive,Good,yellow,40.85311487,-73.92709546
4,Alive,Good,yellow,40.71157752,-73.98544186
2,Alive,Good,yellow,40.72492881,-73.97912148
10,Alive,Fair,yellow,40.82369123,-73.95392108
15,Alive,Fair,yellow,40.78345966,-73.98304095
14,Alive,Good,yellow,40.77374123,-73.97817194
21,Alive,Good,yellow,40.80477367,-73.94814553
7,Alive,Good,yellow,40.81574017,-73.93531179
30,Alive,Good,yellow,40.78309244,-73.97075454
23,Alive,Fair,yellow,40.78296859,-73.97084493
14,Alive,Good,yellow,40.82133627,-73.94810058
10,Alive,Good,yellow,40.78717896,-73.97185088
2,Alive,Good,yellow,40.7298914,-73.98312396
28,Alive,Fair,yellow,40.85624509,-73.93633508
13,Alive,Good,yellow,40.82125985,-73.94792712
12,Alive,Good,yellow,40.74766525,-74.0019187
2,Alive,Good,yellow,40.85141547,-73.93698582
18,Alive,Good,yellow,40.81918656,-73.94819428
4,Alive,Fair,yellow,40.82722412,-73.93639888
5,Alive,Good,yellow,40.82499258,-73.94122714
32,Alive,Good,yellow,40.85944572,-73.93471354
14,Alive,Good,yellow,40.78787854,-73.95549238
5,Alive,Fair,yellow,40.82412698,-73.95302534
8,Alive,Poor,yellow,40.76875745,-73.96829144
21,Alive,Good,yellow,40.78740623,-73.9560145
6,Alive,Good,yellow,40.82444345,-73.95377762
39,Alive,Good,yellow,40.85926571,-73.93516747
5,Alive,Good,yellow,40.76883577,-73.96847787
17,Alive,Good,yellow,40.73749367,-74.00742883
3,Alive,Good,yellow,40.8240323,-73.95280029
3,Alive,Good,yellow,40.82398815,-73.95269535
3,Alive,Good,yellow,40.79167443,-73.96449035
6,Alive,Good,yellow,40.82419426,-73.95318528
28,Alive,Good,yellow,40.78996527,-73.96574061
27,Alive,Good,yellow,40.79177394,-73.96441668
5,Alive,Good,yellow,40.82448228,-73.95386992
6,Alive,Fair,yellow,40.82431261,-73.95346659
5,Alive,Good,yellow,40.82406235,-73.95287173
18,Alive,Good,yellow,40.76829075,-73.96587423
4,Alive,Fair,yellow,40.7340203,-73.99260754
30,Alive,Good,yellow,40.79052762,-73.96532938
2,Alive,Good,yellow,40.80572335,-73.96749146
16,Alive,Good,yellow,40.79992101,-73.94667702
29,Alive,Good,yellow,40.79125885,-73.96479463
4,Alive,Good,yellow,40.79188479,-73.9757897
35,Alive,Good,yellow,40.79008667,-73.96565184
31,Alive,Good,yellow,40.79078403,-73.96518112
19,Alive,Good,yellow,40.79735157,-73.93837911
35,Alive,Good,yellow,40.7894821,-73.96609394
7,Alive,Good,yellow,40.73749219,-74.00674539
7,Alive,Good,yellow,40.80632697,-73.95910142
29,Alive,Good,yellow,40.80647623,-73.95899236
32,Alive,Good,yellow,40.80758079,-73.95818525
25,Alive,Good,yellow,40.80592214,-73.95939722
5,Alive,Good,yellow,40.80639392,-73.9590525
12,Alive,Fair,yellow,40.8056409,-73.95960272
9,Alive,Good,yellow,40.80547576,-73.95972165
20,Alive,Good,yellow,40.80413088,-73.96019053
9,Alive,Good,yellow,40.80367141,-73.96034676
23,Alive,Fair,yellow,40.80891111,-73.95739642
30,Alive,Good,yellow,40.80773629,-73.95807163
11,Alive,Good,yellow,40.79714064,-73.96793591
21,Alive,Good,yellow,40.80726932,-73.95841285
24,Alive,Good,yellow,40.80695112,-73.95864536
32,Alive,Fair,yellow,40.80925461,-73.95721746
7,Alive,Good,yellow,40.80874471,-73.95748311
15,Alive,Good,yellow,40.73699184,-74.00791638
17,Alive,Good,yellow,40.8047809,-73.95996951
26,Alive,Good,yellow,40.80391164,-73.96026508
11,Alive,Good,yellow,40.80196107,-73.96092829
22,Alive,Good,yellow,40.78732005,-73.95607585
22,Alive,Fair,yellow,40.76925302,-73.95353437
10,Alive,Good,yellow,40.80265838,-73.9606912
19,Alive,Good,yellow,40.83481739,-73.94749091
30,Alive,Good,yellow,40.80711094,-73.95852858
38,Alive,Good,yellow,40.80679154,-73.95876196
30,Alive,Good,yellow,40.80528874,-73.95979683
36,Alive,Good,yellow,40.8090849,-73.95730588
15,Alive,Good,yellow,40.80425127,-73.9601496
16,Alive,Good,yellow,40.79764427,-73.9675685
8,Alive,Good,yellow,40.72254086,-73.98977498
12,Alive,Fair,yellow,40.73554834,-73.99680903
3,Alive,Good,yellow,40.81049303,-73.95586759
4,Alive,Good,yellow,40.81058769,-73.95609178
24,Alive,Fair,yellow,40.79028413,-73.9711876
11,Alive,Good,yellow,40.73582318,-73.99745863
4,Alive,Good,yellow,40.81073301,-73.95643596
3,Alive,Good,yellow,40.78756222,-73.96749626
3,Alive,Good,yellow,40.78751326,-73.967532
23,Alive,Good,yellow,40.80337165,-73.96044868
32,Alive,Good,yellow,40.80493157,-73.95991828
41,Alive,Good,yellow,40.80319439,-73.96050895
21,Alive,Fair,yellow,40.80276468,-73.96065506
4,Alive,Good,yellow,40.81055036,-73.95600336
13,Alive,Good,yellow,40.72246268,-73.98981532
11,Alive,Good,yellow,40.72861141,-73.9894792
12,Alive,Good,yellow,40.80769643,-73.93562167
17,Alive,Fair,yellow,40.80278103,-73.95729276
6,Alive,Good,yellow,40.82440197,-73.953679
4,Alive,Good,yellow,40.71927997,-73.98696855
14,Alive,Good,yellow,40.79252359,-73.95248947
13,Alive,Good,yellow,40.79384287,-73.95152848
13,Alive,Good,yellow,40.80319118,-73.96742201
17,Alive,Good,yellow,40.72857044,-73.98938199
11,Alive,Good,yellow,40.80329616,-73.96738554
4,Alive,Good,yellow,40.79312056,-73.95205463
22,Alive,Good,yellow,40.79444608,-73.95108907
34,Alive,Good,yellow,40.79457047,-73.95099846
25,Alive,Good,yellow,40.79330992,-73.95195591
44,Alive,Good,yellow,40.7941547,-73.95134054
17,Alive,Good,yellow,40.79204044,-73.9528414
4,Alive,Good,yellow,40.79216051,-73.95275394
16,Alive,Good,yellow,40.79269278,-73.95240545
17,Alive,Good,yellow,40.79295116,-73.95221724
27,Alive,Good,yellow,40.79506369,-73.95063917
20,Alive,Good,yellow,40.794999,-73.95072551
14,Alive,Good,yellow,40.79183297,-73.95299252
4,Alive,Good,yellow,40.79191893,-73.9529299
5,Alive,Good,yellow,40.7932387,-73.95196858
7,Alive,Good,yellow,40.79577496,-73.95012103
4,Alive,Poor,yellow,40.79187633,-73.95300015
3,Alive,Good,yellow,40.79318265,-73.95204862
5,Alive,Good,yellow,40.79596624,-73.9500209
4,Alive,Good,yellow,40.7921131,-73.95282769
3,Alive,Good,yellow,40.79264029,-73.95240447
35,Alive,Good,yellow,40.79432841,-73.95117479
11,Alive,Good,yellow,40.80323403,-73.96743027
32,Alive,Good,yellow,40.80159909,-73.96786939
23,Alive,Good,yellow,40.79336165,-73.95187902
28,Alive,Good,yellow,40.80182849,-73.96784726
13,Alive,Good,yellow,40.79259241,-73.95247856
31,Alive,Good,yellow,40.79468477,-73.9509152
40,Alive,Good,yellow,40.79559692,-73.95028994
3,Alive,Good,yellow,40.79222981,-73.95274268
29,Alive,Good,yellow,40.79379691,-73.95160118
7,Alive,Good,yellow,40.79589358,-73.95003461
6,Alive,Fair,yellow,40.7198811,-73.98459643
3,Alive,Good,yellow,40.79307315,-73.95212838
9,Alive,Good,yellow,40.79584666,-73.95010801
3,Alive,Good,yellow,40.79224167,-73.95269482
2,Alive,Good,yellow,40.79439627,-73.95116457
4,Alive,Good,yellow,40.79607382,-73.94994253
33,Alive,Good,yellow,40.79620205,-73.94984911
6,Alive,Good,yellow,40.79246946,-73.95256812
32,Alive,Good,yellow,40.79402791,-73.9514329
16,Alive,Good,yellow,40.79511522,-73.95064085
25,Alive,Good,yellow,40.7952899,-73.95047438
4,Alive,Fair,yellow,40.79523865,-73.95055093
11,Alive,Good,yellow,40.80324849,-73.96738075
15,Alive,Good,yellow,40.74919969,-73.978712
3,Alive,Good,yellow,40.75383636,-73.9954607
4,Alive,Good,yellow,40.75378782,-73.99534669
9,Alive,Good,yellow,40.78175057,-73.9562857
19,Alive,Good,yellow,40.79451634,-73.95107711
5,Alive,Good,yellow,40.79464073,-73.9509865
6,Alive,Good,yellow,40.79572323,-73.95019793
4,Alive,Good,yellow,40.79613323,-73.94986003
13,Alive,Good,yellow,40.74941782,-73.97922893
24,Alive,Good,yellow,40.79516743,-73.9505636
13,Alive,Good,yellow,40.79372521,-73.95161419
2,Alive,Good,yellow,40.79391457,-73.95151547
20,Alive,Good,yellow,40.79553002,-73.95029946
3,Alive,Good,yellow,40.79487653,-73.95081472
24,Alive,Good,yellow,40.7954759,-73.9503781
23,Alive,Good,yellow,40.79480771,-73.95082564
6,Alive,Good,yellow,40.82505869,-73.93918897
5,Alive,Good,yellow,40.7960098,-73.94994994
2,Alive,Good,yellow,40.79672473,-73.94949835
11,Alive,Fair,yellow,40.74937148,-73.9791191
7,Alive,Good,yellow,40.75373084,-73.99589214
37,Alive,Good,yellow,40.78899748,-73.96644832
30,Alive,Good,yellow,40.78972296,-73.9659178
3,Alive,Good,yellow,40.79156515,-73.96457063
5,Alive,Good,yellow,40.81548362,-73.95603114
3,Alive,Good,yellow,40.75456136,-73.99497833
4,Alive,Good,yellow,40.75459729,-73.99506356
6,Alive,Good,yellow,40.75376968,-73.99586367
5,Alive,Good,yellow,40.81533312,-73.95567089
5,Alive,Good,yellow,40.86403228,-73.92736022
11,Alive,Good,yellow,40.7538464,-73.99580744
6,Alive,Good,yellow,40.86690245,-73.92038801
6,Alive,Poor,yellow,40.76807819,-73.96863755
7,Alive,Good,yellow,40.86697996,-73.92017915
2,Alive,Good,yellow,40.81820394,-73.94671226
5,Alive,Poor,yellow,40.72792503,-73.97904476
6,Alive,Good,yellow,40.81529939,-73.95559017
6,Alive,Good,yellow,40.81519848,-73.95534863
8,Alive,Good,yellow,40.79896963,-73.96201158
4,Alive,Good,yellow,40.81824631,-73.94681353
5,Alive,Good,yellow,40.85589211,-73.93161192
15,Alive,Good,yellow,40.81816554,-73.94662049
33,Alive,Good,yellow,40.7921385,-73.96414679
4,Alive,Good,yellow,40.7543103,-73.9987478
7,Alive,Good,yellow,40.80244425,-73.96775776
11,Alive,Good,yellow,40.80259121,-73.9677222
7,Alive,Good,yellow,40.80252436,-73.96773996
9,Alive,Good,yellow,40.80257178,-73.96776326
11,Alive,Good,yellow,40.75560974,-74.0056487
10,Alive,Good,yellow,40.80272462,-73.96770759
10,Alive,Good,yellow,40.80241773,-73.96779845
9,Alive,Good,yellow,40.80267942,-73.96768905
9,Alive,Good,yellow,40.80264973,-73.96773604
3,Alive,Fair,yellow,40.75378331,-73.9975002
4,Alive,Good,yellow,40.75427645,-73.99866766
4,Alive,Good,yellow,40.80655662,-73.95893362
7,Alive,Good,yellow,40.8055262,-73.95968653
3,Alive,Fair,yellow,40.75375319,-73.99742889
17,Alive,Good,yellow,40.80355368,-73.96038679
5,Alive,Fair,yellow,40.82386616,-73.95408406
3,Alive,Good,yellow,40.7680158,-73.96848986
8,Alive,Good,yellow,40.75584171,-74.00547983
29,Alive,Good,yellow,40.79624753,-73.94977676
30,Alive,Good,yellow,40.79654015,-73.9496028
6,Alive,Fair,yellow,40.74791842,-73.98355663
28,Alive,Good,yellow,40.79644122,-73.94967488
23,Alive,Good,yellow,40.79646556,-73.94961792
7,Alive,Good,yellow,40.75366452,-73.99920188
5,Alive,Good,yellow,40.74798494,-73.98371447
4,Alive,Good,yellow,40.75385315,-73.99766554
10,Alive,Good,yellow,40.80275062,-73.967662
4,Alive,Good,yellow,40.79199544,-73.95291339
17,Alive,Good,yellow,40.79283254,-73.95230365
27,Alive,Good,yellow,40.79407196,-73.9513616
11,Alive,Fair,yellow,40.74931741,-73.97899098
9,Alive,Fair,yellow,40.7535313,-73.99889377
14,Alive,Good,yellow,40.74935809,-73.97879642
12,Alive,Good,yellow,40.75011273,-73.97933111
10,Alive,Good,yellow,40.78152369,-73.95597705
7,Alive,Good,yellow,40.75386335,-73.9820286
9,Alive,Good,yellow,40.7829989,-73.97600679
3,Alive,Good,yellow,40.75364438,-73.99280337
17,Alive,Good,yellow,40.77284561,-73.9666452
10,Alive,Fair,yellow,40.78331348,-73.97674842
29,Alive,Good,yellow,40.77293111,-73.96658297
13,Alive,Fair,yellow,40.78334263,-73.97681716
7,Alive,Good,yellow,40.78352774,-73.97725357
4,Alive,Good,yellow,40.75934028,-73.99583036
4,Alive,Good,yellow,40.75922184,-73.99591716
14,Alive,Good,yellow,40.78997809,-73.96851749
16,Alive,Fair,yellow,40.77086615,-73.96809266
17,Alive,Good,yellow,40.77093997,-73.96803847
3,Alive,Good,yellow,40.75382676,-73.99760306
2,Alive,Fair,yellow,40.76804246,-73.96855298
30,Alive,Good,yellow,40.7908235,-73.96662941
17,Alive,Good,yellow,40.73868831,-73.98339922
11,Alive,Poor,yellow,40.78943631,-73.96748639
11,Alive,Poor,yellow,40.78939633,-73.96739085
14,Alive,Good,yellow,40.76973229,-73.95244268
18,Alive,Fair,yellow,40.79048405,-73.9677707
3,Alive,Fair,yellow,40.71166675,-74.00728363
23,Alive,Good,yellow,40.79086339,-73.96672418
2,Alive,Good,yellow,40.728675,-73.98023925
6,Alive,Good,yellow,40.85735824,-73.92932536
7,Alive,Good,yellow,40.85735028,-73.92940784
10,Alive,Good,yellow,40.76965075,-73.95224951
4,Alive,Good,yellow,40.8573144,-73.92876884
12,Alive,Fair,yellow,40.77060827,-73.968282
2,Alive,Good,yellow,40.72171903,-73.97756894
3,Alive,Good,yellow,40.72154107,-73.97769688
3,Alive,Good,yellow,40.77953397,-73.97766704
6,Alive,Good,yellow,40.86377405,-73.92719495
3,Alive,Fair,yellow,40.71164183,-74.00738487
22,Alive,Good,yellow,40.77460514,-73.94514245
4,Alive,Good,yellow,40.71187501,-74.00643683
4,Alive,Good,yellow,40.72032288,-73.98436781
5,Alive,Good,yellow,40.85634434,-73.93114751
6,Alive,Good,yellow,40.85641546,-73.93109578
8,Alive,Good,yellow,40.7474697,-73.98326995
4,Alive,Good,yellow,40.71190086,-74.00633333
5,Alive,Good,yellow,40.79682978,-73.94970566
15,Alive,Fair,yellow,40.80969331,-73.9572
16,Alive,Fair,yellow,40.77078802,-73.96815003
6,Alive,Good,yellow,40.72398383,-73.98248147
21,Alive,Good,yellow,40.77454769,-73.94518337
13,Alive,Good,yellow,40.80989769,-73.95721086
62,Alive,Good,yellow,40.83705007,-73.93997138
16,Alive,Good,yellow,40.75466789,-73.96402211
13,Alive,Good,yellow,40.81000444,-73.95726783
3,Alive,Good,yellow,40.73403555,-73.97475397
15,Alive,Fair,yellow,40.77124709,-73.95332555
8,Alive,Poor,yellow,40.74753695,-73.98121094
21,Alive,Good,yellow,40.8634682,-73.92819276
2,Alive,Good,yellow,40.73986194,-73.97651692
21,Alive,Fair,yellow,40.86318947,-73.9280169
21,Alive,Good,yellow,40.86339641,-73.92814747
14,Alive,Good,yellow,40.79071377,-73.96856355
9,Alive,Good,yellow,40.79074765,-73.96864372
4,Alive,Fair,yellow,40.72700779,-73.97971036
13,Alive,Good,yellow,40.79078366,-73.96872894
11,Alive,Good,yellow,40.75389435,-73.9957723
23,Alive,Good,yellow,40.79159593,-73.96676775
15,Alive,Good,yellow,40.7370677,-74.00238484
15,Alive,Good,yellow,40.73716517,-74.0017069
17,Alive,Good,yellow,40.8637593,-73.9283827
12,Alive,Good,yellow,40.73684958,-74.00328374
2,Alive,Good,yellow,40.73332521,-73.97457524
14,Alive,Poor,yellow,40.79294879,-73.97387007
19,Alive,Fair,yellow,40.80819544,-73.9579428
6,Alive,Good,yellow,40.79670439,-73.94965071
22,Alive,Good,yellow,40.79103601,-73.96713425
24,Alive,Fair,yellow,40.80852967,-73.95777033
2,Alive,Good,yellow,40.73312949,-73.974526
18,Alive,Good,yellow,40.79887425,-73.96225623
10,Alive,Fair,yellow,40.78208138,-73.97605954
18,Alive,Good,yellow,40.77397811,-73.96447642
12,Alive,Good,yellow,40.71848024,-73.98797366
13,Alive,Fair,yellow,40.74806016,-73.98041246
10,Alive,Good,yellow,40.71839701,-73.98769921
10,Alive,Good,yellow,40.71836866,-73.98760571
10,Alive,Good,yellow,40.71845646,-73.98789524
15,Alive,Fair,yellow,40.80790111,-73.95813958
10,Alive,Good,yellow,40.71875724,-73.98888999
14,Alive,Good,yellow,40.79066976,-73.96845939
2,Alive,Good,yellow,40.7852916,-73.97134295
10,Alive,Good,yellow,40.71869219,-73.98867514
4,Alive,Good,yellow,40.80780836,-73.95820773
2,Alive,Good,yellow,40.78499028,-73.97062712
13,Alive,Good,yellow,40.71866073,-73.98857124
18,Alive,Fair,yellow,40.80769932,-73.95828785
17,Alive,Good,yellow,40.72068172,-73.98174663
11,Alive,Fair,yellow,40.73670493,-73.99928169
10,Alive,Good,yellow,40.73665798,-73.99917027
12,Alive,Good,yellow,40.72708294,-74.00025278
4,Alive,Good,yellow,40.79770566,-73.96147828
14,Alive,Fair,yellow,40.72822001,-74.00302524
10,Alive,Good,yellow,40.75129626,-73.99157572
7,Alive,Good,yellow,40.75125597,-73.99148005
7,Alive,Good,yellow,40.75133575,-73.9916695
8,Alive,Good,yellow,40.75140836,-73.9918419
9,Alive,Fair,yellow,40.75157457,-73.99223658
8,Alive,Fair,yellow,40.75144891,-73.9919382
14,Alive,Poor,yellow,40.79948721,-73.9693271
11,Alive,Poor,yellow,40.79944007,-73.96921366
7,Alive,Good,yellow,40.75137604,-73.99176517
9,Alive,Good,yellow,40.7517308,-73.99260758
9,Alive,Good,yellow,40.75165328,-73.9924235
10,Alive,Good,yellow,40.75182428,-73.99282955
11,Alive,Good,yellow,40.75189368,-73.99299437
9,Alive,Good,yellow,40.83123557,-73.94028432
3,Alive,Good,yellow,40.78104999,-73.97732248
14,Alive,Good,yellow,40.73181409,-74.00415572
15,Alive,Good,yellow,40.80330838,-73.95051616
14,Alive,Good,yellow,40.80326843,-73.95042099
9,Alive,Fair,yellow,40.80736201,-73.94063518
12,Alive,Good,yellow,40.80335457,-73.95062618
15,Alive,Good,yellow,40.80338829,-73.95070648
11,Alive,Fair,yellow,40.80666568,-73.94063458
16,Alive,Good,yellow,40.73530499,-74.00321754
12,Alive,Good,yellow,40.8692057,-73.92002596
3,Alive,Poor,yellow,40.86944485,-73.91997572
9,Alive,Fair,yellow,40.7237569,-73.9779704
4,Alive,Good,yellow,40.8716346,-73.91846653
4,Alive,Good,yellow,40.87168508,-73.91839754
22,Alive,Good,yellow,40.87025358,-73.91897596
12,Alive,Good,yellow,40.73471602,-73.99655261
4,Alive,Fair,yellow,40.72398774,-73.97662616
3,Alive,Poor,yellow,40.87139525,-73.91243142
7,Alive,Fair,yellow,40.76341755,-73.97924237
4,Alive,Fair,yellow,40.87132144,-73.91225671
6,Alive,Good,yellow,40.80558187,-73.95964585
9,Alive,Good,yellow,40.72290746,-73.98807004
9,Alive,Good,yellow,40.72593084,-73.9868123
5,Alive,Good,yellow,40.7259665,-73.98689686
3,Alive,Good,yellow,40.80097989,-73.96479856
9,Alive,Good,yellow,40.72599951,-73.98697512
2,Alive,Good,yellow,40.80376618,-73.96700723
3,Alive,Good,yellow,40.80105057,-73.96496672
12,Alive,Good,yellow,40.80046416,-73.96350062
4,Alive,Fair,yellow,40.76243573,-73.96608259
2,Alive,Good,yellow,40.74996348,-74.00353155
3,Alive,Good,yellow,40.80098363,-73.96506531
3,Alive,Good,yellow,40.80094828,-73.96498125
10,Alive,Good,yellow,40.76362029,-73.96580943
14,Alive,Good,yellow,40.72244466,-73.97854347
16,Alive,Good,yellow,40.72217731,-73.97790875
15,Alive,Good,yellow,40.72247843,-73.97862363
14,Alive,Good,yellow,40.72221134,-73.97798955
15,Alive,Good,yellow,40.72241156,-73.97846488
12,Alive,Good,yellow,40.72234349,-73.97830328
15,Alive,Good,yellow,40.72207706,-73.97767077
15,Alive,Good,yellow,40.7221103,-73.97774968
15,Alive,Good,yellow,40.72237752,-73.97838408
16,Alive,Good,yellow,40.72227781,-73.97814736
5,Alive,Good,yellow,40.71853248,-73.97656972
7,Alive,Fair,yellow,40.71846854,-73.97660245
14,Alive,Good,yellow,40.72268217,-73.97972568
15,Alive,Good,yellow,40.72256603,-73.97985036
10,Alive,Good,yellow,40.71892642,-73.9760835
3,Alive,Fair,yellow,40.83705174,-73.93683979
3,Alive,Good,yellow,40.78871047,-73.96940368
2,Alive,Good,yellow,40.78829557,-73.96841475
8,Alive,Good,yellow,40.7258579,-73.97948003
13,Alive,Fair,red,40.79099459,-73.93956066
6,Alive,Good,red,40.85608023,-73.92705702
2,Alive,Good,red,40.71214274,-73.98364366
7,Alive,Fair,red,40.80722919,-73.94005272
7,Alive,Good,red,40.85598897,-73.92712354
3,Alive,Fair,red,40.71276569,-73.98372935
2,Alive,Good,red,40.71257336,-73.98083766
9,Alive,Good,red,40.80740777,-73.94047752
4,Alive,Good,red,40.8558641,-73.92721457
2,Alive,Good,red,40.7126958,-73.98371973
4,Alive,Good,red,40.86935277,-73.93164192
7,Alive,Good,red,40.85612585,-73.92702375
